Algorithm,1.4,1.8,2.2,2.6,3
ESECC,2.4104555301717916,1.7252049588566478,1.3419475602714017,1.151482285621481,1.0644456896925074
ISAECC,2.3776428529666522,1.6979124141042297,1.3159796870939802,1.1354653648765698,1.0526468348491411
MSLECC,3.890673603291468,3.188184573769308,2.542798986935181,2.0499137552331455,1.635947710769453
REP,2.4351001757615127,1.7982993117511186,1.355967403998845,1.1392978020788218,1.0461985769452866
RSMECC,2.439347913959867,1.7558967807131514,1.3532419398729607,1.1643169481738125,1.0651854276743178
ERWS,2.2853486357730617,1.6055663526779267,1.240115947379818,1.0910070856792262,1.0345368186083441
