Algorithm,1.4,1.8,2.2,2.6,3
ESECC,2.157369543295885,1.5145680489131574,1.2395345787568777,1.1188729716102848,1.0701576497416265
ISAECC,2.1170952697755183,1.4860414793196512,1.2195845310571352,1.1074913632084353,1.0644435343835645
MSLECC,3.3146802087909792,2.747798399548108,2.2325126613527484,1.74698828071717,1.4175119981589575
REP,2.0983111717818366,1.5021141341869078,1.2168618171928283,1.1090528322768258,1.0684751913219943
RSMECC,2.187698294943409,1.539074998012511,1.2492662643569952,1.1230327586351179,1.069327956651813
ERWS,2.0266315648862947,1.425796247411034,1.188553920165694,1.0981519138475702,1.0605590457959373
