Algorithm,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0
ESECC,3.0755782023242384,2.4104555301717916,2.0061639418218564,1.7252049588566478,1.5107558225061353,1.3419475602714017,1.2264848661036523,1.151482285621481,1.0985512487368267,1.0644456896925074
ISAECC,3.0424219600837303,2.3776428529666522,1.9800201746787929,1.6979124141042297,1.4779227659881622,1.3159796870939802,1.2121915331312256,1.1354653648765698,1.081447921177999,1.0526468348491411
MSLECC,4.223006851089938,3.890673602208748,3.5354038003464696,3.188184573769308,2.8687225469178577,2.542798986935181,2.2577780363072035,2.0499137552331455,1.8462415306048794,1.635947710769453
REP,3.043066358813339,2.4351001757615127,2.0725429298397575,1.7982993117511186,1.5539050155189835,1.355967403998845,1.2410337267215243,1.1392978020788218,1.0709124321495596,1.0461985769452866
RSMECC,3.09512909628988,2.439347913959867,2.0349217435397717,1.7558967807131514,1.5388797939223329,1.3532419398729607,1.238184519633319,1.1643169481738125,1.110947686588711,1.0651854276743178
ERWS,2.9586701014147536,2.2853486357730617,1.8811893135556517,1.6055663526779267,1.3928504644867907,1.240115947379818,1.1480384906886096,1.0910070856792262,1.0523799805110436,1.0345368186083441
