Algorithm,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0
ESECC,1.9419281664368673,1.551476778528195,1.3236325668949076,1.1921254897057791,1.1201224946834614,1.0830457182585123,1.0578597057792525,1.0379127893715967,1.028120465284756,1.0219512631160756
ISAECC,1.9275779369493584,1.5261279514383865,1.3061537783646093,1.1805420064966932,1.1135918573999206,1.0777600703418944,1.053624161622771,1.0370027809586129,1.0270607915215815,1.0199484587880627
MSLECC,2.6687195905681103,2.4228987754434343,2.223846011310789,2.028485421467131,1.8273433549110791,1.640527412306326,1.4596526996331003,1.3486710483512887,1.2411131118693182,1.1650303178238413
REP,1.939370911406604,1.5628416956836717,1.3538918620738005,1.2119529534247855,1.13532785702601,1.0910165962468743,1.0604008359234418,1.040031096959641,1.0282397857026009,1.0197527244046645
RSMECC,1.9635833937042833,1.5635371145801686,1.3387506445280548,1.2044526262531838,1.128002189011708,1.0859743560561799,1.059186335911757,1.0421654280105628,1.0299277885536677,1.0208162190647565
ERWS,1.865762874669907,1.4709130931737981,1.2760437865438994,1.1665148278843682,1.1045135385945641,1.0700379596176766,1.0504649886658408,1.0349620441214273,1.0243910518566988,1.018231318034166
